uid,d,t,x,y,combined_xy
45476,4,14,71,19,3670
45476,4,15,79,20,3878
45476,4,16,79,20,3878
45476,4,17,99,32,6298
45476,4,18,99,31,6098
45476,4,20,87,22,4286
45476,4,21,87,22,4286
45476,4,22,99,32,6298
45476,4,23,99,32,6298
45476,4,24,99,32,6298
45476,4,25,100,33,6499
45476,4,26,87,22,4286
45476,4,27,99,32,6298
45476,4,28,99,32,6298
45476,4,29,99,32,6298
45476,4,30,87,22,4286
45476,4,31,87,22,4286
45476,4,32,87,22,4286
45476,4,33,87,22,4286
45476,4,34,87,22,4286
45476,4,35,87,22,4286
45476,4,36,99,30,5898
45476,4,37,72,17,3271
45476,4,38,78,17,3277
45476,4,39,71,18,3470
45476,4,40,78,17,3277
45476,4,41,66,16,3065
45476,5,15,78,20,3877
45476,5,16,86,24,4685
45476,5,17,88,24,4687
45476,5,20,99,32,6298
45476,5,21,99,32,6298
45476,5,22,99,32,6298
45476,5,24,87,22,4286
45476,5,25,87,21,4086
45476,5,26,87,21,4086
45476,5,27,87,22,4286
45476,5,28,87,22,4286
45476,5,29,87,22,4286
45476,5,30,87,22,4286
45476,5,31,99,32,6298
45476,5,32,87,20,3886
45476,5,33,99,32,6298
45476,5,34,87,20,3886
45476,5,35,99,32,6298
45476,5,36,99,30,5898
45476,5,37,91,25,4890
45476,5,38,78,17,3277
45476,5,39,66,16,3065
45476,5,40,67,18,3466
45476,5,41,66,16,3065
45476,6,17,66,17,3265
45476,6,29,66,16,3065
45476,6,32,66,16,3065
45476,7,16,66,17,3265
45476,7,17,80,26,5079
45476,7,19,80,25,4879
45476,7,20,69,18,3468
45476,7,21,65,15,2864
45476,7,22,66,16,3065
45476,7,26,64,16,3063
45599,0,4,72,64,12671
45599,0,5,73,63,12472
45599,0,6,72,64,12671
45599,0,11,73,63,12472
45599,0,15,72,63,12471
45599,0,16,72,63,12471
45599,0,18,77,66,13076
45599,0,19,80,67,13279
45599,0,35,79,68,13478
45599,0,36,72,63,12471
45599,0,37,73,63,12472
45599,0,38,72,64,12671
45599,0,41,73,63,12472
45599,0,42,73,63,12472
45599,0,43,72,63,12471
45599,0,45,73,63,12472
45599,0,46,72,64,12671
45599,1,2,72,63,12471
45599,1,10,72,64,12671
45599,1,11,73,63,12472
45599,1,13,73,63,12472
45599,1,14,72,64,12671
45599,1,15,73,63,12472
45599,1,18,79,67,13278
45599,1,19,80,67,13279
45599,1,35,80,67,13279
45599,1,36,76,66,13075
45599,1,39,72,63,12471
45599,1,43,73,63,12472
45599,1,44,72,64,12671
45599,2,2,73,63,12472
45599,2,3,73,63,12472
45599,2,4,73,63,12472
45599,2,12,73,63,12472
45599,2,13,72,64,12671
45599,2,14,73,63,12472
45599,2,15,73,63,12472
45599,2,17,72,64,12671
45599,2,18,72,63,12471
45599,2,19,80,67,13279
45599,2,31,80,72,14279
45599,2,32,121,100,19920
45599,2,41,125,102,20324
45599,2,42,132,106,21131
45599,2,45,128,101,20127
45599,2,46,106,77,15305
45599,2,47,80,67,13279
45599,3,20,86,81,16085
45599,3,21,118,99,19717
45599,3,22,125,102,20324
45599,3,23,125,105,20924
45599,3,24,122,111,22121
45599,3,25,129,109,21728
45599,3,26,132,106,21131
45599,3,36,130,106,21129
45599,3,37,128,106,21127
45599,3,38,108,79,15707
45599,3,39,80,67,13279
45599,4,13,80,67,13279
45599,4,14,72,63,12471
45599,4,15,72,63,12471
45599,4,16,73,63,12472
45599,4,17,72,64,12671
45599,4,19,72,63,12471
45599,4,22,72,63,12471
45599,4,23,73,63,12472
45599,4,24,72,63,12471
45599,4,25,72,64,12671
45599,4,27,72,63,12471
45599,4,28,72,63,12471
45599,4,29,72,63,12471
45599,4,30,72,64,12671
45599,4,33,72,63,12471
45599,4,34,72,64,12671
45599,4,35,72,63,12471
45599,4,36,72,64,12671
45599,4,40,73,63,12472
45599,4,41,72,63,12471
45599,4,42,72,63,12471
45599,4,43,72,64,12671
45599,4,45,72,63,12471
45599,4,46,72,63,12471
45599,4,47,72,63,12471
45599,5,4,72,64,12671
45599,5,6,73,63,12472
45599,5,9,72,64,12671
45599,5,10,72,64,12671
45599,5,12,72,63,12471
45599,5,13,72,64,12671
45599,5,14,72,64,12671
45599,5,16,77,66,13076
45599,5,35,79,68,13478
45599,5,36,72,64,12671
45599,5,38,72,64,12671
45599,5,39,72,63,12471
45599,5,42,72,63,12471
45599,5,43,72,64,12671
45599,5,44,72,64,12671
45599,6,4,72,64,12671
45599,6,6,73,63,12472
45648,0,13,157,81,16156
45648,0,14,143,83,16542
45648,0,15,133,92,18332
45648,0,37,133,92,18332
45648,0,38,144,82,16343
45648,0,39,157,75,14956
45648,0,40,159,69,13758
45648,0,43,162,49,9761
45648,1,14,158,64,12757
45648,1,15,157,50,9956
45648,1,16,157,49,9756
45648,1,17,157,49,9756
45648,1,20,157,50,9956
45648,1,21,157,50,9956
45648,1,22,157,49,9756
45648,1,24,157,49,9756
45648,1,25,157,50,9956
45648,1,26,157,49,9756
45648,1,27,157,49,9756
45648,1,28,158,69,13757
45648,1,29,158,69,13757
45648,1,30,158,69,13757
45648,1,31,157,49,9756
45648,1,32,157,49,9756
45648,1,34,159,60,11958
45648,1,35,158,69,13757
45648,1,36,159,71,14158
45648,1,37,158,69,13757
45648,1,38,159,70,13958
45648,1,39,158,69,13757
45648,1,40,159,70,13958
45648,1,41,159,70,13958
45648,2,14,159,58,11558
45648,2,16,157,50,9956
45648,2,24,157,50,9956
45648,2,25,157,50,9956
45648,2,26,157,49,9756
45648,2,27,157,50,9956
45648,2,29,157,49,9756
45648,2,30,157,50,9956
45648,2,31,157,49,9756
45648,2,32,157,50,9956
45648,2,33,157,49,9756
45648,2,35,158,69,13757
45648,2,36,157,49,9756
45648,2,37,160,67,13359
45648,2,38,158,69,13757
45648,2,46,159,70,13958
45648,3,14,158,62,12357
45648,3,15,157,49,9756
45648,3,16,157,49,9756
45648,3,17,157,50,9956
45648,3,24,157,49,9756
45648,3,25,157,50,9956
45648,3,26,157,50,9956
45648,3,29,157,49,9756
45648,3,30,157,50,9956
45648,3,32,157,49,9756
45648,3,36,159,70,13958
45648,3,37,158,69,13757
45648,3,38,158,69,13757
45648,3,39,159,69,13758
45648,3,40,159,69,13758
45648,3,43,159,70,13958
45648,3,45,158,69,13757
45648,4,14,159,57,11358
45648,4,15,157,50,9956
45648,4,16,157,49,9756
45648,4,17,157,49,9756
45648,4,19,157,49,9756
45648,4,20,157,50,9956
45648,4,22,157,49,9756
45648,4,24,157,50,9956
45648,4,25,157,50,9956
45648,4,26,157,49,9756
45648,4,29,157,49,9756
45648,4,30,157,50,9956
45648,4,31,157,49,9756
45648,4,33,157,50,9956
45648,4,35,157,50,9956
45648,4,36,157,51,10156
45648,4,37,158,69,13757
45648,4,38,159,66,13158
45648,5,14,158,55,10957
45648,5,15,159,69,13758
45648,5,16,157,50,9956
45648,5,17,157,49,9756
45648,5,18,157,50,9956
45648,5,20,157,50,9956
45648,5,21,157,49,9756
45648,5,22,157,50,9956
45648,5,23,159,70,13958
45648,5,24,157,49,9756
45648,5,25,160,70,13959
45648,5,26,157,49,9756
45648,5,27,157,49,9756
45648,5,30,158,69,13757
45648,5,31,157,49,9756
45648,5,32,157,50,9956
45648,5,33,159,70,13958
45715,0,6,67,171,34066
45715,0,12,66,171,34065
45715,0,13,67,171,34066
45715,0,19,66,171,34065
45715,0,20,67,172,34266
45715,0,21,66,171,34065
45715,0,23,67,171,34066
45715,0,24,66,171,34065
45715,0,28,67,172,34266
45715,0,32,67,172,34266
45715,0,35,66,172,34265
45715,0,36,66,172,34265
45715,1,1,67,172,34266
45715,1,2,66,171,34065
45715,1,10,67,171,34066
45715,1,11,66,171,34065
45715,1,13,66,171,34065
45715,1,14,66,177,35265
45715,1,25,66,176,35065
45715,1,34,66,177,35265
45715,1,36,67,178,35466
45715,1,43,66,172,34265
45715,1,44,67,171,34066
45715,2,0,67,171,34066
45715,2,14,66,174,34665
45715,2,25,66,172,34265
45715,2,26,66,171,34065
45715,2,35,66,172,34265
45715,2,36,66,173,34465
45715,2,37,66,171,34065
45715,2,47,66,171,34065
45715,3,10,67,171,34066
45715,3,11,66,171,34065
45715,3,16,67,171,34066
45715,3,17,66,171,34065
45715,3,18,64,173,34463
45715,3,19,67,171,34066
45715,3,24,68,172,34267
45715,3,35,66,172,34265
45715,3,36,67,171,34066
45715,4,13,67,171,34066
45715,4,14,66,177,35265
45715,4,25,65,177,35264
45715,4,26,66,171,34065
45715,4,31,66,171,34065
45715,4,32,66,171,34065
45715,4,35,66,172,34265
45715,4,36,66,173,34465
45715,4,37,66,171,34065
45715,4,40,67,171,34066
45715,5,0,66,171,34065
45715,5,12,67,171,34066
45715,5,13,66,172,34265
45715,5,14,65,177,35264
45715,5,25,66,173,34465
45715,5,35,65,172,34264
45715,5,36,66,173,34465
45715,5,38,67,171,34066
45715,5,39,66,171,34065
45715,5,42,67,171,34066
45715,5,43,66,171,34065
45715,6,18,67,171,34066
45715,6,19,66,171,34065
45715,6,20,64,173,34463
45715,6,21,63,175,34862
45715,6,22,63,173,34462
45715,6,36,66,173,34465
45715,6,37,66,171,34065
45715,7,14,66,171,34065
45715,7,19,66,177,35265
45715,7,31,66,174,34665
45715,7,32,66,171,34065
45715,7,35,66,174,34665
45715,7,36,66,171,34065
45715,8,16,61,176,35060
45715,8,17,58,175,34857
45715,8,19,51,178,35450
45715,8,20,55,177,35254
45715,8,23,66,171,34065
45715,8,36,66,173,34465
45715,8,37,66,171,34065
45715,8,38,67,171,34066
45715,9,0,66,171,34065
45715,9,14,66,175,34865
45715,9,25,66,171,34065
45715,9,29,67,171,34066
45715,9,30,66,171,34065
45715,9,35,66,173,34465
45715,9,36,66,171,34065
45715,10,12,67,171,34066
45715,10,13,66,171,34065
45715,10,16,65,167,33264
45715,10,17,67,166,33066
45715,10,18,66,168,33465
45715,10,19,67,172,34266
45715,10,20,66,174,34665
45715,10,21,66,171,34065
45715,10,25,66,171,34065
45715,10,29,67,171,34066
45715,10,30,66,171,34065
46048,0,14,162,50,9961
46048,0,23,163,50,9962
46048,0,28,162,51,10161
46048,0,29,162,50,9961
46048,0,30,160,55,10959
46048,0,31,162,50,9961
46048,1,14,161,51,10160
46048,1,15,160,51,10159
46048,1,16,161,64,12760
46048,1,17,160,65,12959
46048,1,18,160,64,12759
46048,1,19,160,64,12759
46048,1,20,160,64,12759
46048,1,21,167,57,11366
46048,1,22,160,65,12959
46048,1,23,165,63,12564
46048,1,24,159,66,13158
46048,1,25,159,65,12958
46048,1,26,160,64,12759
46048,1,27,164,63,12563
46048,1,28,158,65,12957
46048,1,29,164,55,10963
46048,1,30,162,50,9961
46048,2,14,161,52,10360
46048,2,16,161,53,10560
46048,2,17,167,56,11166
46048,2,18,157,47,9356
46048,2,19,157,45,8956
46048,2,20,157,47,9356
46048,2,21,166,54,10765
46048,2,22,164,57,11363
46048,2,23,156,45,8955
46048,2,24,155,49,9754
46048,2,25,154,49,9753
46048,2,26,154,49,9753
46048,2,27,154,49,9753
46048,2,28,162,52,10361
46048,2,29,155,44,8754
46048,2,30,155,47,9354
46048,2,31,160,51,10159
46048,2,32,161,53,10560
46048,2,33,162,50,9961
46048,2,34,159,50,9958
46048,2,35,157,53,10556
46048,2,36,161,51,10160
46048,2,37,162,52,10361
46048,2,42,163,50,9962
46048,3,13,161,59,11760
46048,3,14,162,50,9961
46048,3,17,161,48,9560
46048,3,18,136,38,7535
46048,3,19,106,46,9105
46048,3,37,165,59,11764
46048,3,38,162,50,9961
46048,4,15,161,52,10360
46048,4,23,160,51,10159
46048,4,30,157,48,9556
46048,4,31,160,51,10159
46048,4,32,161,51,10160
46048,4,33,162,51,10161
46048,4,34,162,51,10161
46048,5,14,162,51,10161
46048,5,15,160,51,10159
46048,5,16,157,48,9556
46048,5,17,157,48,9556
46048,5,18,160,51,10159
46048,5,19,164,53,10563
46048,5,20,155,46,9154
46048,5,21,156,47,9355
46048,5,22,166,52,10365
46048,5,23,156,44,8755
46048,5,24,155,49,9754
46048,5,25,155,49,9754
46048,5,26,156,49,9755
46048,5,27,156,49,9755
46048,5,28,157,47,9356
46048,5,29,163,50,9962
46048,5,30,165,53,10564
46048,5,31,161,51,10160
46048,5,32,161,52,10360
46048,5,33,162,53,10561
46048,5,34,163,51,10162
46048,6,14,161,52,10360
46048,6,15,161,51,10160
46048,6,16,159,48,9558
46048,6,17,156,43,8555
46048,6,18,163,49,9762
46048,6,19,166,55,10965
46048,6,20,155,48,9554
46048,6,21,166,51,10165
46048,6,22,164,52,10363
46048,6,23,155,48,9554
46048,6,24,161,51,10160
46048,6,25,160,51,10159
46048,6,26,159,50,9958
46048,6,27,159,49,9758
46048,6,28,161,53,10560
46048,6,29,157,46,9156
46048,6,30,161,51,10160
46048,6,31,161,58,11560
46157,0,16,118,113,22517
46157,0,20,115,111,22114
46157,0,21,109,108,21508
46157,0,22,104,103,20503
46157,0,23,105,103,20504
46157,0,24,104,103,20503
46157,0,25,104,102,20303
46157,0,26,105,103,20504
46157,0,27,104,101,20103
46157,0,28,104,103,20503
46157,0,29,104,103,20503
46157,0,30,107,103,20506
46157,0,33,118,113,22517
46157,0,34,116,116,23115
46157,0,35,118,114,22717
46157,0,40,118,114,22717
46157,0,42,118,114,22717
46157,0,43,118,114,22717
46157,1,14,118,115,22917
46157,1,15,120,117,23319
46157,1,16,119,112,22318
46157,1,17,120,116,23119
46157,1,22,121,117,23320
46157,1,23,121,118,23520
46157,1,24,121,120,23920
46157,1,30,120,118,23519
46157,1,32,120,118,23519
46157,1,34,121,120,23920
46157,1,37,120,117,23319
46157,1,38,119,116,23118
46157,1,39,118,114,22717
46157,1,45,118,114,22717
46157,2,14,118,119,23717
46157,2,15,121,118,23520
46157,2,16,120,117,23319
46157,2,17,121,120,23920
46157,2,19,120,118,23519
46157,2,20,120,118,23519
46157,2,21,121,120,23920
46157,2,22,121,118,23520
46157,2,24,119,116,23118
46157,2,25,121,117,23320
46157,2,30,120,118,23519
46157,2,33,118,114,22717
46157,2,34,119,115,22918
46157,2,39,118,115,22917
46157,3,17,118,115,22917
46157,3,18,119,115,22918
46157,3,23,118,119,23717
46157,3,24,113,143,28512
46157,3,27,113,143,28512
46157,3,28,115,137,27314
46157,3,31,118,114,22717
46157,3,32,117,113,22516
46157,3,33,117,114,22716
46157,3,34,117,114,22716
46157,3,35,118,114,22717
46157,3,37,118,114,22717
46157,3,40,118,113,22517
46157,3,43,118,114,22717
46157,3,45,118,113,22517
46157,3,46,117,114,22716
46157,4,14,121,117,23320
46157,4,15,119,116,23118
46157,4,16,121,119,23720
46157,4,19,121,118,23520
46157,4,22,119,116,23118
46157,4,23,121,117,23320
46157,4,24,121,119,23720
46157,4,30,120,118,23519
46157,4,34,120,118,23519
46157,4,35,121,119,23720
46157,4,36,118,115,22917
46157,4,37,119,118,23518
46157,4,38,118,114,22717
46157,4,39,117,119,23716
46157,4,40,118,119,23717
46157,4,46,118,113,22517
46157,5,0,117,114,22716
46157,5,14,119,116,23118
46157,5,15,119,116,23118
46157,5,16,121,118,23520
46157,5,18,119,118,23518
46157,5,24,120,117,23319
46157,5,25,120,118,23519
46157,5,26,120,117,23319
46157,5,27,119,112,22318
46157,5,28,120,117,23319
46157,5,29,120,116,23119
46157,5,30,121,118,23520
46157,5,32,120,118,23519
46157,5,34,120,117,23319
46157,5,35,118,119,23717
46157,5,37,118,114,22717
46157,5,42,118,114,22717
46157,6,13,118,114,22717
46157,6,14,119,116,23118
46157,6,15,120,117,23319
46157,6,16,120,119,23719
46157,6,22,122,119,23721
46208,0,19,122,98,19521
46208,0,20,124,96,19123
46208,0,21,130,87,17329
46208,0,22,131,78,15530
46208,0,23,130,78,15529
46208,0,24,130,78,15529
46208,0,25,130,78,15529
46208,0,27,130,78,15529
46208,0,29,130,78,15529
46208,0,31,130,78,15529
46208,0,32,138,88,17537
46208,0,33,138,90,17937
46208,0,42,139,89,17738
46208,0,43,132,89,17731
46208,0,44,122,98,19521
46208,1,13,121,101,20120
46208,1,14,113,132,26312
46208,1,15,112,134,26711
46208,1,16,111,134,26710
46208,1,24,112,134,26711
46208,1,25,111,134,26710
46208,1,35,113,131,26112
46208,1,36,116,124,24715
46208,1,37,122,98,19521
46208,2,13,122,104,20721
46208,2,14,117,130,25916
46208,2,15,112,134,26711
46208,2,16,113,133,26512
46208,2,24,112,134,26711
46208,2,25,111,134,26710
46208,2,36,112,134,26711
46208,2,37,120,115,22919
46208,2,38,122,100,19921
46208,3,13,122,108,21521
46208,3,14,121,113,22520
46208,3,15,112,134,26711
46208,3,16,112,134,26711
46208,3,24,112,134,26711
46208,3,25,111,134,26710
46208,3,34,114,130,25913
46208,3,35,118,128,25517
46208,3,36,121,113,22520
46208,3,37,121,99,19720
46208,4,13,122,99,19721
46208,4,14,117,123,24516
46208,4,15,113,133,26512
46208,4,16,111,134,26710
46208,4,20,111,135,26910
46208,4,24,112,134,26711
46208,4,25,111,134,26710
46208,4,30,112,134,26711
46208,4,31,121,111,22120
46208,4,32,123,98,19522
46208,4,33,126,94,18725
46208,4,34,129,94,18728
46208,4,35,138,91,18137
46208,4,36,138,90,17937
46208,4,40,139,90,17938
46208,4,41,138,90,17937
46208,4,42,139,89,17738
46208,4,43,128,93,18527
46208,5,23,122,98,19521
46208,5,27,122,98,19521
46208,5,28,122,98,19521
46208,5,33,122,98,19521
46208,5,34,122,98,19521
46208,5,37,122,98,19521
46208,5,38,122,98,19521
46208,5,39,122,98,19521
46208,5,40,122,98,19521
46208,5,41,127,101,20126
46208,5,42,159,97,19358
46208,5,43,111,140,27910
46208,5,44,125,105,20924
46208,5,45,126,104,20725
46208,5,46,122,98,19521
46208,6,26,131,101,20130
46208,6,27,135,107,21334
46208,6,28,135,183,36534
46208,6,36,77,177,35276
46208,6,37,108,126,25107
46208,6,38,120,115,22919
46208,6,39,125,103,20524
46208,7,43,123,98,19522
46208,8,13,119,116,23118
46208,8,14,114,132,26313
46208,8,15,112,134,26711
46208,8,16,113,133,26512
46208,8,24,112,134,26711
46208,8,25,111,134,26710
46208,8,35,113,131,26112
46208,8,36,119,123,24518
46208,8,37,122,106,21121
46208,9,13,122,105,20921
46208,9,14,119,117,23318
46208,9,15,116,131,26115
46208,9,16,112,134,26711
46208,9,24,112,134,26711
46208,9,25,112,134,26711
46208,9,40,117,129,25716
46216,0,2,174,6,1173
46216,0,16,173,9,1772
46216,0,19,169,10,1968
46216,0,21,112,35,6911
46216,0,22,110,38,7509
46216,0,23,133,27,5332
46216,0,27,173,9,1772
46216,0,33,174,8,1573
46216,0,34,173,9,1772
46216,1,13,162,20,3961
46216,1,14,155,33,6554
46216,1,16,144,30,5943
46216,1,17,144,29,5743
46216,1,18,144,31,6143
46216,1,20,144,30,5943
46216,1,21,144,30,5943
46216,1,22,143,31,6142
46216,1,27,144,30,5943
46216,1,28,146,29,5745
46216,1,29,144,30,5943
46216,1,30,144,30,5943
46216,1,31,144,30,5943
46216,1,32,155,33,6554
46216,1,33,173,9,1772
46216,2,13,165,16,3164
46216,2,14,155,33,6554
46216,2,15,154,32,6353
46216,2,16,144,29,5743
46216,2,17,143,31,6142
46216,2,19,141,30,5940
46216,2,20,144,31,6143
46216,2,21,144,30,5943
46216,2,22,144,31,6143
46216,2,23,144,29,5743
46216,2,26,144,31,6143
46216,2,27,144,31,6143
46216,2,28,146,29,5745
46216,2,29,141,30,5940
46216,2,30,144,30,5943
46216,2,32,144,29,5743
46216,2,33,146,30,5945
46216,2,35,173,9,1772
46216,3,13,172,9,1771
46216,3,14,155,33,6554
46216,3,15,144,29,5743
46216,3,17,144,31,6143
46216,3,18,144,31,6143
46216,3,20,145,31,6144
46216,3,21,144,30,5943
46216,3,22,144,30,5943
46216,3,24,144,29,5743
46216,3,25,144,31,6143
46216,3,27,145,31,6144
46216,3,28,145,31,6144
46216,3,29,145,32,6344
46216,3,32,155,33,6554
46216,3,35,161,20,3960
46216,3,36,173,9,1772
46216,4,13,173,8,1572
46216,4,14,155,33,6554
46216,4,15,144,30,5943
46216,4,16,144,29,5743
46216,4,17,143,31,6142
46216,4,18,143,31,6142
46216,4,19,144,30,5943
46216,4,21,144,31,6143
46216,4,24,144,30,5943
46216,4,25,144,31,6143
46216,4,28,144,30,5943
46216,4,29,144,31,6143
46216,4,31,144,30,5943
46216,4,33,155,33,6554
46216,4,34,162,19,3761
46216,4,35,173,9,1772
46216,5,11,173,9,1772
46216,5,12,173,9,1772
46216,5,13,166,11,2165
46216,5,14,155,33,6554
46216,5,15,144,29,5743
46216,5,16,144,30,5943
46216,5,17,142,30,5941
46216,5,18,144,30,5943
46216,5,22,144,30,5943
46216,5,23,144,30,5943
46216,5,24,144,29,5743
46216,5,25,144,30,5943
46216,5,29,142,30,5941
46216,5,31,144,30,5943
46216,5,32,142,30,5941
46216,5,33,160,25,4959
46216,5,34,173,9,1772
46216,6,13,154,32,6353
46216,6,14,155,33,6554
46216,6,15,155,33,6554
46216,6,16,141,26,5140
46216,6,17,146,30,5945
46216,6,18,144,31,6143
46216,6,19,142,30,5941
46216,6,22,144,29,5743
46216,6,25,143,30,5942
46262,0,19,51,177,35250
46262,0,20,54,174,34653
46262,0,21,51,176,35050
46262,0,22,51,177,35250
46262,0,39,54,182,36253
46262,0,40,49,178,35448
46262,0,41,50,176,35049
46262,0,42,51,177,35250
46262,1,28,51,176,35050
46262,1,29,51,177,35250
46262,1,42,51,176,35050
46262,1,43,51,177,35250
46262,2,15,60,174,34659
46262,2,16,60,176,35059
46262,2,20,60,175,34859
46262,2,38,60,176,35059
46262,2,41,51,176,35050
46262,2,42,51,176,35050
46262,3,14,60,175,34859
46262,3,20,57,176,35056
46262,3,21,60,174,34659
46262,3,22,60,174,34659
46262,3,23,60,176,35059
46262,3,24,60,175,34859
46262,3,37,60,175,34859
46262,3,40,60,176,35059
46262,3,41,51,176,35050
46262,3,42,51,177,35250
46262,4,15,55,177,35254
46262,4,16,59,175,34858
46262,4,21,60,176,35059
46262,4,23,57,176,35056
46262,4,24,60,175,34859
46262,4,35,60,175,34859
46262,4,42,55,177,35254
46262,4,43,51,177,35250
46262,5,15,52,177,35251
46262,5,16,60,175,34859
46262,5,27,60,175,34859
46262,5,28,58,175,34857
46262,5,30,57,176,35056
46262,5,39,55,177,35254
46262,5,40,46,192,38245
46262,5,41,46,187,37245
46262,5,42,51,177,35250
46262,6,15,56,178,35455
46262,6,16,60,175,34859
46262,6,27,58,176,35057
46262,6,28,50,177,35249
46262,6,29,51,177,35250
46262,6,35,53,177,35252
46262,6,36,53,177,35252
46262,6,37,51,177,35250
46262,6,40,51,175,34850
46262,6,41,51,175,34850
46262,6,43,47,167,33246
46262,6,44,52,177,35251
46262,7,25,51,176,35050
46262,7,26,51,177,35250
46262,7,31,53,177,35252
46262,7,33,96,105,20895
46262,7,34,132,84,16731
46262,7,38,132,84,16731
46262,7,39,102,93,18501
46262,7,40,65,146,29064
46262,7,41,64,158,31463
46262,7,42,52,177,35251
46262,8,19,52,177,35251
46262,8,20,54,174,34653
46262,8,31,52,177,35251
46262,8,32,82,133,26481
46262,8,33,106,92,18305
46262,8,34,135,83,16534
46262,8,35,135,82,16334
46262,8,36,134,78,15533
46262,8,37,135,83,16534
46262,8,41,135,82,16334
46262,8,44,135,77,15334
46262,8,45,121,86,17120
46262,8,46,64,151,30063
46262,8,47,52,177,35251
46262,9,15,52,176,35051
46262,9,16,60,174,34659
46262,9,17,60,175,34859
46262,9,24,58,175,34857
46262,9,44,55,177,35254
46262,10,13,54,177,35253
46262,10,14,60,175,34859
46262,10,15,60,175,34859
46262,10,27,58,175,34857
46262,10,28,60,175,34859
46262,10,41,60,176,35059
46262,10,42,52,177,35251
46262,10,43,49,176,35048
46262,11,15,54,177,35253
46262,11,16,58,175,34857
46262,11,20,60,175,34859
46262,11,39,54,177,35253
46262,11,40,54,174,34653
46262,11,41,54,175,34853
46268,0,0,57,178,35456
46268,0,1,57,178,35456
46268,0,20,58,178,35457
46268,0,22,57,178,35456
46268,0,35,51,183,36450
46268,0,36,47,186,37046
46268,0,38,44,187,37243
46268,0,39,45,187,37244
46268,0,40,45,188,37444
46268,0,41,45,187,37244
46268,0,42,44,186,37043
46268,0,43,51,185,36850
46268,0,44,57,178,35456
46268,0,47,56,178,35455
46268,1,0,56,178,35455
46268,1,1,57,178,35456
46268,1,17,59,179,35658
46268,1,18,103,135,26902
46268,1,19,109,104,20708
46268,1,21,119,95,18918
46268,1,27,115,99,19714
46268,1,28,103,134,26702
46268,1,29,61,178,35460
46268,1,30,57,178,35456
46268,1,31,57,179,35656
46268,1,42,57,178,35456
46268,1,43,57,178,35456
46268,1,44,58,178,35457
46268,2,0,57,178,35456
46268,2,14,56,178,35455
46268,2,17,57,178,35456
46268,2,18,58,178,35457
46268,2,19,63,176,35062
46268,2,20,61,177,35260
46268,2,21,57,178,35456
46268,2,26,57,178,35456
46268,2,27,57,178,35456
46268,2,31,59,180,35858
46268,2,32,57,178,35456
46268,2,34,56,178,35455
46268,2,35,57,178,35456
46268,2,38,58,179,35657
